Discount,Total_Sales,Total_Profit,Average_Profit
14.68,25596.0,6799.18,6799.18
14.69,255930.0,48813.35,48813.35
14.7,1364.8,256.56,256.56
14.71,1364.64,223.25,223.25
14.72,562848.0,179950.05,59983.35
14.73,61820.75,21765.86,10882.93
14.74,427152.6,87710.02,14618.336666666668
14.75,105710.0,24136.68,12068.34
14.76,131269.6,42565.23,14188.410000000002
14.77,61365.6,11497.83,5748.915
14.78,136352.0,34104.01,6820.802000000001
14.79,19172.25,6180.84,3090.42
14.8,17040.0,4210.28,4210.28
14.81,18741.8,5611.48,1870.493333333333
14.82,105623.2,24455.04,8151.68
14.83,48546.9,13336.029999999999,1905.1471428571426
14.84,226184.96,57502.08,19167.36
14.85,34741.2,6746.58,3373.29
14.86,3405.6,1039.2,1039.2
14.87,23410.75,5559.29,2779.645
14.88,7660.8,1913.21,637.7366666666667
14.89,5106.6,1915.58,1915.58
14.9,72164.8,21730.63,7243.543333333334
14.91,42545.0,11629.2,3876.4
14.92,73594.2,23192.73,7730.91
14.94,2721.92,589.46,589.46
14.95,37762.2,13421.52,4473.84
14.96,84189.6,17077.95,5692.650000000001
14.97,6377.25,2060.18,2060.18
14.98,51437.1,16313.300000000001,8156.650000000001
14.99,170020.0,39700.8,7940.160000000001
15.0,155550.0,43516.86,7252.81
15.01,293215.5,112677.9,37559.299999999996
15.02,242702.88,63106.7,15776.675
15.03,44184.4,14127.829999999998,4709.276666666666
15.04,2039.04,456.72,456.72
15.05,42050.25,12752.85,6376.425
15.06,61156.8,14314.380000000001,3578.5950000000003
15.07,127395.0,42245.67,42245.67
15.08,178332.0,57039.26,28519.63
15.09,25473.0,6965.57,6965.57
15.1,19527.0,5344.33,1336.0825
15.11,50509.55,14045.810000000001,4681.936666666667
15.14,37338.4,11203.0,5601.5
15.15,2715.2,443.33,443.33
15.16,8993.04,2356.8199999999997,785.6066666666666
15.17,54715.35,20359.06,6786.3533333333335
15.18,50892.0,10283.77,5141.885
15.19,69120.15,22710.3,5677.575
15.2,4155.2,806.89,403.445
15.21,50874.0,12042.92,12042.92
15.22,71215.2,15055.7,7527.85
15.23,375954.95,89546.96999999999,11193.371249999998
15.24,156975.52000000002,35451.13,7090.226
15.25,16102.5,4930.47,1232.6175
15.26,138126.2,37210.29,12403.43
15.27,108030.75,36883.27,12294.423333333332
15.28,33040.8,12399.39,6199.695
15.29,14400.7,3493.7299999999996,1746.8649999999998
15.3,69877.5,13655.23,3413.8075
15.31,256102.56,61888.939999999995,30944.469999999998
15.32,262508.0,80054.66,20013.665
15.33,418269.8,109822.32,27455.58
15.34,201914.1,59343.31,8477.615714285714
15.35,16930.0,2808.78,2808.78
15.36,126960.0,26368.56,8789.52
15.37,8463.0,1944.3,1944.3
15.38,31732.5,5444.62,2722.31
15.39,362976.9,100173.97,25043.4925
15.4,114210.0,31131.05,10377.016666666666
15.41,50754.0,15179.69,15179.69
15.42,214410.3,35346.46,11782.153333333334
15.43,76113.0,19485.81,19485.81
15.44,311434.48,87106.09,17421.218
15.45,37202.0,12143.490000000002,6071.745000000001
15.46,145408.8,38507.16,9626.79
15.47,76922.3,16334.050000000001,4083.5125000000003
15.48,16904.0,4711.07,1570.3566666666666
15.49,111975.75,22031.309999999998,11015.654999999999
15.5,2112.5,695.01,695.01
15.51,61170.76,11916.890000000001,3972.296666666667
15.52,5575.68,1162.77,581.385
15.53,178062.76,67384.13,13476.826000000001
15.54,105575.0,41315.189999999995,20657.594999999998
15.55,571726.5,197705.69,32950.948333333334
15.57,1266.45,295.22,295.22
15.58,34612.2,12500.240000000002,4166.746666666667
15.59,434458.27,102610.51,20522.102
15.6,278520.0,87024.98999999999,29008.329999999998
15.63,278421.0,95964.54000000001,31988.180000000004
15.64,32562.96,8513.23,2837.7433333333333
15.65,7591.5,2180.58,1090.29
15.66,51869.1,15052.97,7526.485
15.67,312021.0,74061.51,24687.17
15.69,50586.0,14486.68,14486.68
15.71,37930.5,10619.640000000001,5309.820000000001
15.72,48039.6,12846.26,4282.086666666667
15.73,674.16,228.17,228.17
15.74,6319.5,1595.67,1595.67
15.75,2022.0,586.44,586.44
15.76,84240.0,30941.58,10313.86
15.77,78923.51,29683.2,7420.8
15.78,25687.1,5831.21,1943.7366666666667
15.79,14736.75,3818.4,1272.8
15.8,1347.2,457.96999999999997,228.98499999999999
15.81,86884.08,23366.3,11683.15
15.82,5050.8,1298.63,1298.63
15.83,185174.0,47686.049999999996,15895.349999999999
15.84,80793.6,20895.57,10447.785
15.85,27769.5,8027.48,4013.74
15.86,222129.6,66419.12,16604.78
15.87,210325.0,81765.28,40882.64
15.88,214421.88,51477.130000000005,12869.282500000001
15.89,8326.89,2470.5299999999997,823.5099999999999
15.9,43395.6,14843.140000000001,4947.713333333334
15.91,420450.0,125315.15000000001,41771.71666666667
15.92,280827.2,63705.34,21235.11333333333
15.93,19504.239999999998,6945.570000000001,3472.7850000000003
15.94,319848.3,74354.65000000001,14870.930000000002
15.95,286610.5,92531.22,11566.4025
15.96,151272.0,28423.45,14211.725
15.97,145371.9,29047.1,7261.775
15.98,90321.5,33720.85,11240.283333333333
15.99,205404.45,44278.56,22139.28
16.0,166740.0,39787.77,9946.9425
16.01,89029.4,20725.64,5181.41
16.02,51143.82,19159.28,4789.82
16.03,16794.0,6348.44,6348.44
16.05,8395.0,1693.32,1693.32
16.06,228736.5,59815.340000000004,14953.835000000001
16.07,25179.0,5949.26,5949.26
16.08,77206.4,21286.07,10643.035
16.09,270609.75,96658.25,24164.5625
16.1,12585.0,2561.77,2561.77
16.11,8389.0,1438.92,1438.92
16.12,50328.0,13652.92,13652.92
16.13,22561.03,7441.98,1860.495
16.14,167720.0,58352.799999999996,19450.93333333333
16.15,10062.0,2495.62,2495.62
16.16,13665.92,3220.79,805.1975
16.17,50298.0,12970.24,12970.24
16.18,670.56,230.37,230.37
16.21,411911.64,145270.62,24211.77
16.22,44403.4,16869.28,8434.64
16.23,3350.7999999999997,1228.89,614.445
16.24,219870.0,54926.240000000005,18308.74666666667
16.26,25122.0,3978.53,1989.265
16.27,372431.04,110680.21,13835.02625
16.29,16742.0,3362.11,3362.11
16.3,412808.4,79025.14,15805.028
16.31,89548.3,26894.019999999997,8964.673333333332
16.32,161669.76,39154.89,13051.63
16.33,29284.5,7709.12,3854.56
16.34,36810.4,11979.810000000001,5989.905000000001
16.35,156843.75,60539.05,30269.525
16.36,123369.0,25301.3,6325.325
16.37,83630.0,20887.01,10443.505
16.38,128607.56000000001,48839.67,12209.9175
16.39,384606.0,106770.06000000001,35590.020000000004
16.4,10450.0,2778.09,2778.09
16.41,129564.5,48312.33,24156.165
16.42,83580.0,21171.29,21171.29
16.43,56409.75,20348.68,6782.893333333333
16.46,73515.2,15912.06,3978.015
16.47,79771.15,21508.309999999998,5377.077499999999
16.48,52617.6,12218.25,6109.125
16.49,11941.93,3056.71,1018.9033333333333
16.5,1252.5,342.59,342.59
16.51,117553.92,39896.97,13298.99
16.52,12104.6,3309.72,1654.86
16.53,3338.8,836.87,836.87
16.54,50076.0,8897.46,8897.46
16.55,14603.75,2570.77,1285.385
16.56,2002.56,312.78,312.78
16.57,667.44,165.96,165.96
16.58,34202.2,8708.21,4354.105
16.59,62557.5,10423.17,3474.39
16.6,183480.0,48855.5,24427.75
16.61,40027.2,12156.65,12156.65
16.62,223458.4,39787.35,6631.224999999999
16.63,40017.6,8667.21,8667.21
16.64,2000.64,407.22,407.22
16.65,31339.6,7091.429999999999,3545.7149999999997
16.66,50004.0,17014.52,17014.52
16.67,77496.9,20720.25,10360.125
16.68,219964.8,59861.73,29930.865
16.69,8331.0,2946.85,2946.85
16.7,263228.0,76625.69,15325.138
16.71,47891.75,13242.130000000001,4414.043333333334
16.72,249007.2,67112.08,13422.416000000001
16.73,66616.0,21019.6,21019.6
16.74,158860.08,48372.42,16124.14
16.75,29137.5,8156.21,4078.105
16.76,3329.6,871.66,871.66
16.77,212236.5,75361.64,25120.546666666665
16.78,219700.8,58630.39000000001,29315.195000000003
16.79,104012.5,37725.39,18862.695
16.8,4992.0,1945.56,1945.56
16.81,7487.1,1835.3700000000001,917.6850000000001
16.82,199632.0,37251.11,37251.11
16.83,665.36,194.94,194.94
16.84,1995.84,391.61,391.61
16.85,67767.25,26131.170000000002,13065.585000000001
16.86,154640.4,44853.159999999996,14951.053333333331
16.87,45721.5,16376.21,8188.105
16.88,349768.96,87099.85,29033.283333333336
16.89,4155.5,1081.64,1081.64
16.9,281709.0,87125.12999999999,29041.709999999995
16.91,89903.38,30715.25,10238.416666666666
16.92,126697.0,36047.03,12015.676666666666
16.93,149526.0,59747.83,59747.83
16.94,368786.4,97943.9,16323.983333333332
16.95,523215.0,152221.24,38055.31
16.96,65601.6,17348.69,4337.1725
16.97,23663.55,4384.83,1461.61
16.98,2075.5,761.68,761.68
16.99,301326.3,90259.08,15043.18
17.0,62250.0,11539.39,3846.463333333333
17.01,14938.199999999999,3557.16,1778.58
17.04,145180.0,50750.22,25375.11
17.05,74655.0,23278.71,11639.355
17.06,52418.08,10092.880000000001,5046.4400000000005
17.07,249453.44,60962.04,30481.02
17.08,174132.0,38592.93,19296.465
17.09,3730.95,654.09,654.09
17.1,174090.0,34313.770000000004,17156.885000000002
17.11,6216.75,2023.4,1011.7
17.12,8785.279999999999,1826.5500000000002,608.85
17.13,306619.0,55644.299999999996,11128.859999999999
17.14,99432.0,23424.38,23424.38
17.15,113835.9,36884.45,9221.1125
17.16,66686.2,13746.54,1963.7914285714287
17.17,135841.2,29782.980000000003,7445.745000000001
17.18,12423.0,2557.33,2557.33
17.19,397488.0,100402.5,50201.25
17.2,160632.0,41721.42,13907.14
17.21,99348.0,16018.27,16018.27
17.22,16556.0,3423.82,3423.82
17.23,227286.41999999998,79053.26,13175.543333333333
17.24,227590.0,64683.93,16170.9825
17.25,7447.5,1385.6100000000001,692.8050000000001
17.28,58731.2,13808.25,4602.75
17.29,84364.20000000001,28063.53,7015.8825
17.3,248100.0,46580.31,23290.155
17.32,147997.2,42192.79,10548.1975
17.33,52908.8,16490.22,8245.11
17.34,347585.3,86843.19,17368.638
17.35,104139.0,36296.96,12098.986666666666
17.37,74367.0,28158.06,28158.06
17.38,1239.3,433.68,433.68
17.39,99379.83,33569.61,6713.9220000000005
17.4,99120.0,37189.5,37189.5
17.41,199454.85,66559.65,22186.55
17.42,305546.0,85846.58,28615.52666666667
17.43,119313.65,34772.649999999994,8693.162499999999
17.44,105264.0,33128.49,16564.245
17.46,323969.5,64230.4,21410.133333333335
17.47,247590.0,89491.36,89491.36
17.48,156127.84,54775.82,18258.606666666667
17.52,47838.4,13893.0,2778.6
17.54,61020.4,15050.02,5016.673333333333
17.55,123675.0,37662.21,37662.21
17.56,93157.2,17533.76,5844.586666666666
17.57,60998.2,11861.11,2965.2775
17.58,152477.0,59756.96,29878.48
17.59,3296.4,686.24,686.24
17.6,20600.0,6268.6,6268.6
17.62,53547.0,13976.47,6988.235
17.63,168034.8,48757.39,8126.231666666667
17.64,6094.64,1827.6599999999999,913.8299999999999
17.65,79056.0,19620.36,9810.18
17.66,45698.7,13978.3,4659.433333333333
17.67,24699.0,7487.52,3743.76
17.68,30293.760000000002,5557.820000000001,2778.9100000000003
17.69,86425.5,22000.72,11000.36
17.7,150197.5,47490.520000000004,11872.630000000001
17.71,281102.64,58570.72000000001,19523.573333333337
17.72,49368.0,10995.76,10995.76
17.73,120114.2,41404.990000000005,13801.663333333336
17.74,79792.2,19158.089999999997,6386.029999999999
17.75,100756.25,30451.49,7612.8725
17.76,106912.0,30888.56,10296.186666666666
17.77,16446.0,3063.82,3063.82
17.78,212949.8,66431.19,11071.865
17.79,195248.75,51557.9,12889.475
17.8,4110.0,1138.64,1138.64
17.81,154106.25,49842.55,24921.275
17.82,10190.32,2372.82,1186.41
17.83,156123.0,45841.880000000005,11460.470000000001
17.84,68192.8,14854.26,7427.13
17.85,20126.75,6184.31,3092.155
17.86,4928.4,1536.97,1536.97
17.87,73917.0,16777.34,8388.67
17.88,11168.32,3403.94,1701.97
17.9,119045.0,26056.1,8685.366666666667
17.91,73881.0,26339.55,13169.775
17.92,8208.0,1418.95,1418.95
17.93,16988.489999999998,3726.06,1242.02
17.94,158457.86000000002,45498.99,7583.165
17.95,25681.65,7877.789999999999,1969.4474999999998
17.96,138237.4,45109.969999999994,9021.993999999999
17.97,4101.5,1163.0,1163.0
17.99,208387.41,80212.41,26737.47
18.0,68224.0,24574.14,12287.07
18.01,472672.35,108442.0,15491.714285714286
18.02,108213.6,36132.840000000004,9033.210000000001
18.03,166399.1,44916.979999999996,8983.395999999999
18.04,32784.0,9487.43,9487.43
18.05,72116.0,21636.42,10818.21
18.06,116027.04,25806.84,5161.368
18.07,395230.32,82055.64,20513.91
18.08,78643.2,15564.75,7782.375
18.09,11467.4,2228.22,1114.11
18.1,101965.5,36380.75,18190.375
18.11,260000.75,70808.27,10115.467142857144
18.12,4094.0,628.95,628.95
18.13,53215.5,10481.289999999999,5240.6449999999995
18.14,3683.7,1028.72,1028.72
18.15,79558.2,17350.68,4337.67
18.16,225878.4,51605.03,25802.515
18.17,65464.0,19816.42,19816.42
18.18,21764.12,5430.96,1810.32
18.19,149221.44,33708.75,11236.25
18.2,245400.0,73812.79,73812.79
18.21,40895.0,13539.61,6769.805
18.22,92820.3,18055.08,3611.0160000000005
18.23,127561.2,40425.24,8085.048
18.24,130816.0,31595.36,7898.84
18.25,160230.0,55356.12,7908.017142857143
18.26,235738.16,79507.26999999999,15901.453999999998
18.27,101345.2,24649.7,8216.566666666668
18.28,10133.28,2239.56,1119.78
18.29,46166.15,13555.18,2711.036
18.3,143383.5,33290.97,11096.99
18.31,3676.05,1117.51,1117.51
18.32,74982.23999999999,16513.48,2752.2466666666664
18.33,24501.0,7826.01,7826.01
18.34,159237.0,51336.5,17112.166666666668
18.35,185753.75,52603.72,13150.93
18.36,88007.92,31553.47,7888.3675
18.37,225298.8,44615.920000000006,14871.973333333335
18.38,18282.88,5121.69,2560.845
18.39,132616.25,23270.73,7756.91
18.4,40392.0,9080.939999999999,1816.1879999999996
18.41,50177.85,14886.71,3721.6775
18.43,33117.42,5887.71,1471.9275
18.44,117446.4,36192.26,18096.13
18.45,195720.0,55080.67,55080.67
18.46,17938.8,4503.04,2251.52
18.47,125963.85,29099.57,14549.785
18.48,99046.8,35653.4,17826.7
18.49,10596.300000000001,2610.29,870.0966666666667
18.5,39527.5,14199.86,7099.93
18.51,2607.68,1018.55,1018.55
18.52,200848.2,48425.76,12106.44
18.53,146646.0,33844.72,16922.36
18.54,106305.3,31043.519999999997,7760.879999999999
18.55,146610.0,57201.29,57201.29
18.56,35833.6,10751.130000000001,5375.5650000000005
18.57,22963.260000000002,7300.18,3650.09
18.59,19538.4,5586.84,5586.84
18.6,16280.0,5982.07,2991.035
18.61,52496.55,14674.349999999999,7337.174999999999
18.62,32552.0,6714.99,6714.99
18.63,189185.25,54003.95,10800.789999999999
18.64,73224.0,13345.380000000001,6672.6900000000005
18.66,175694.4,38584.049999999996,19292.024999999998
18.67,15046.05,4571.85,2285.925
18.68,6830.88,1543.9299999999998,771.9649999999999
18.69,132941.85,43232.79,14410.93
18.7,201217.5,37568.28999999999,18784.144999999997
18.71,97548.0,31172.25,15586.125
18.72,73152.0,25338.31,25338.31
18.73,52825.5,15486.130000000001,7743.0650000000005
18.74,28441.0,7603.21,3801.605
18.75,16656.25,5130.639999999999,1710.2133333333331
18.77,51174.9,15843.779999999999,5281.259999999999
18.78,73098.0,13645.19,13645.19
18.79,97452.0,30913.23,30913.23
18.8,25009.6,9459.210000000001,4729.6050000000005
18.81,146142.0,52231.380000000005,26115.690000000002
18.82,15830.1,3793.44,1896.72
18.83,8117.0,1873.02,936.51
18.84,43014.8,8559.79,2853.263333333334
18.85,19476.0,4348.99,4348.99
18.86,99802.2,27103.22,6775.805
18.87,1947.12,646.82,646.82
18.88,77875.2,15259.8,7629.9
18.89,316329.0,115448.38,57724.19
18.9,151008.2,28821.5,7205.375
18.91,3243.6,542.37,542.37
18.92,6081.0,1151.62,1151.62
18.93,136278.67,38837.44,6472.906666666667
18.94,28371.0,8353.939999999999,4176.969999999999
18.95,15804.75,5185.03,2592.515
18.96,81850.4,23482.43,4696.486
18.97,77383.65,25871.7,4311.95
18.98,15393.8,3847.91,1282.6366666666665
18.99,247890.6,84913.46,42456.73
19.0,136242.0,41772.590000000004,6962.098333333334
19.01,157930.5,43996.240000000005,14665.413333333336
19.02,152485.34,50864.28,12716.07
19.03,36841.35,12716.85,4238.95
19.04,82822.08,19829.24,4957.31
19.05,255802.0,84804.95999999999,28268.319999999996
19.07,566105.35,163334.41,27222.40166666667
19.08,82538.4,21417.370000000003,7139.123333333334
19.09,2589.12,964.42,964.42
19.11,155713.25,56347.2,11269.439999999999
19.12,160142.4,56766.85,14191.7125
19.13,42941.97,11346.32,2836.58
19.14,60645.0,20533.03,6844.343333333333
19.15,145530.0,48598.25,48598.25
19.16,29102.4,7860.68,7860.68
19.17,72747.0,16332.27,16332.27
19.19,10990.16,1996.98,998.49
19.2,216140.0,45866.69,11466.6725
19.21,243016.32,56131.62,28065.81
19.22,75125.4,29096.94,14548.47
19.23,129232.0,34879.74,17439.87
19.24,135273.0,32116.07,10705.356666666667
19.25,46835.0,12429.17,3107.2925
19.26,177628.0,46739.46,23369.73
19.28,37131.2,12924.24,6462.12
19.29,49071.68,13325.83,6662.915
19.3,52939.2,20036.91,6678.97
19.31,98764.56,24612.61,12306.305
19.32,10085.0,1708.77,1708.77
19.33,176667.3,51802.630000000005,12950.657500000001
19.34,170031.28,37442.78,12480.926666666666
19.35,160493.5,47155.56,11788.89
19.37,40315.0,11403.52,3801.1733333333336
19.38,2418.6,824.26,824.26
19.39,156060.96,36462.509999999995,9115.627499999999
19.4,1209.0,213.28,213.28
19.41,85022.45,31317.07,10439.023333333333
19.42,90652.5,30006.160000000003,10002.053333333335
19.43,107963.8,29202.66,9734.22
19.44,32224.0,8080.17,8080.17
19.45,56385.0,15257.32,7628.66
19.46,106957.12,33794.81,8448.7025
19.47,174750.1,60549.100000000006,12109.820000000002
19.48,120780.0,20473.99,20473.99
19.49,162630.2,44521.71,11130.4275
19.5,247537.5,76951.05,19237.7625
19.51,38152.259999999995,12068.16,4022.72
19.52,65671.68,23512.64,11756.32
19.54,241380.0,48453.19,48453.19
19.55,5068.35,864.47,288.1566666666667
19.56,136345.8,36011.96,12003.986666666666
19.57,88312.14,28598.5,7149.625
19.6,402000.0,109379.98999999999,15625.712857142857
19.61,131839.6,44423.08,14807.693333333335
19.62,96456.0,23117.64,23117.64
19.63,215230.86000000002,53597.85,7656.835714285714
19.64,212954.0,54867.94,10973.588
19.65,28926.0,6108.18,6108.18
19.66,25387.44,6336.4,2112.133333333333
19.67,158089.44,48086.42,12021.605
19.68,155419.19999999998,55043.48999999999,13760.872499999998
19.69,11966.19,2803.46,1401.73
19.7,49464.8,13036.060000000001,6518.030000000001
19.71,208754.0,49659.65,24829.825
19.72,2007.0,385.18,385.18
19.73,14849.95,3962.29,1320.7633333333333
19.74,106344.5,35707.09,8926.7725
19.76,48144.0,9034.51,9034.51
19.77,89055.3,22378.739999999998,3729.7899999999995
19.78,19252.8,3855.0,1927.5
19.79,6015.75,2038.23,2038.23
19.81,51321.6,13927.74,3481.935
19.82,93489.88,27940.03,9313.343333333332
19.83,76161.5,16426.86,8213.43
19.84,16032.0,2646.6099999999997,1323.3049999999998
19.85,88165.0,27910.63,9303.543333333333
19.86,171499.6,44744.369999999995,14914.789999999999
19.87,3766.1099999999997,1123.15,374.3833333333334
19.88,83965.76,24373.64,6093.41
19.89,339666.4,103978.16,34659.386666666665
19.9,28035.0,5913.41,2956.705
19.91,10011.25,2983.59,1491.795
19.92,128528.4,39061.85,13020.616666666667
19.93,96084.0,31826.55,31826.55
19.94,122011.44,42523.740000000005,21261.870000000003
19.95,240150.0,62425.94,20808.646666666667
19.96,101250.6,28253.14,5650.628
19.97,24009.0,7220.12,7220.12
19.98,60415.1,13586.9,3396.725
19.99,45925.74,11639.95,2909.9875
